onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch;phrase_id;phrase_begin;chorus_id;chord;form;idea
46.9346938776;0.179591836735;4;2;24;4;2;0.423129251701;"""4/4""";75;12;0;2;Fsus7;A1;~melody
49.0081632653;0.424489795918;4;2;26;1;2;0.432857142857;"""4/4""";79;13;1;3;Bbsus7;A1;#lick
49.4326530612;0.457142857143;4;2;26;2;2;0.433764172336;"""4/4""";79;13;0;3;Bbsus7;A1;#lick
49.8979591837;0.187755102041;4;2;26;3;2;0.413469387755;"""4/4""";77;13;0;3;Bbsus7;A1;#lick
50.0857142857;0.281632653061;4;6;26;4;1;0.443786848073;"""4/4""";75;13;0;3;Bbsus7;A1;#lick
50.3836734694;0.069387755102;4;6;26;4;5;0.443786848073;"""4/4""";77;13;0;3;Bbsus7;A1;#lick
50.4530612245;0.289795918367;4;6;26;4;6;0.443786848073;"""4/4""";75;13;0;3;Bbsus7;A1;#lick
50.7762358277;0.0928798185941;4;2;27;1;2;0.432789115646;"""4/4""";75;13;0;3;Fsus7;A1;#lick
52.6367346939;0.236734693878;4;4;28;1;4;0.432630385488;"""4/4""";79;14;1;3;Fsus7;A1;lick
52.8857142857;0.167346938776;4;6;28;2;4;0.406893424036;"""4/4""";77;14;0;3;Fsus7;A1;lick
53.0653061224;0.204081632653;4;6;28;2;6;0.406893424036;"""4/4""";75;14;0;3;Fsus7;A1;lick
53.3591836735;0.118367346939;4;2;28;3;2;0.413242630385;"""4/4""";72;14;0;3;Fsus7;A1;lick
53.5591836735;0.220408163265;4;3;28;4;1;0.415691609977;"""4/4""";68;14;0;3;Fsus7;A1;lick
53.8163265306;0.10612244898;4;3;28;4;3;0.415691609977;"""4/4""";65;14;0;3;Fsus7;A1;lick
53.9428571429;0.126530612245;4;4;29;1;1;0.451337868481;"""4/4""";68;14;0;3;Bbsus7;A1;lick
54.0693877551;0.110204081633;4;4;29;1;2;0.451337868481;"""4/4""";67;14;0;3;Bbsus7;A1;lick
54.1836734694;0.0530612244898;4;4;29;1;3;0.451337868481;"""4/4""";68;14;0;3;Bbsus7;A1;lick
56.0408163265;0.0530612244898;4;4;30;1;4;0.431451247166;"""4/4""";79;15;1;3;Bbsus7;A1;lick
56.093877551;0.208163265306;4;4;30;2;1;0.416235827664;"""4/4""";77;15;0;3;Bbsus7;A1;lick
56.4326530612;0.0489795918367;4;4;30;2;4;0.416235827664;"""4/4""";72;15;0;3;Bbsus7;A1;lick
